review_id;user_id;business_id;stars;useful;funny;cool;text;date
KzJs7P8WPHdfLUElby3xzg;qvB_8HNeiec1HpD21tLJqA;HKS-63JzfR0DMNVLBuokYw;5;0;0;1;"My favorite taco joint in St. Louis. It's not authentic, but is definitely creative and worth every penny you spend there! The tacos and tortas there will change your life.

Amazing vegetarian options too!! :)!";23/10/2015 17:13
wJWERWb1WEduDNm1HkwLJg;sFZkNjFkg6723Z8nqxUUdw;WE9eOBjx-NRrPzXu_v6BdA;5;1;0;0;"First, some clarity, I have never actually eaten AT this place so my review is strictly based on the food and the service on the phone.

I have eaten Burt's Burgers twice now and this last time the company impressed me so much I decided to review! We were in for the week due to my wife having a minor surgery. Neither of us felt like cooking so we ordered from the ""Doorstep Delivery"" guys. I had the ""Double Barreled BBQ Burger"" The first time we tried the place (ordering the same way) and I was BLOWN away with the flavor! That burger even after delivery was hot and fresh. It had a homemade feel to it, even more so that the widely successful Burger Chain with 5 in their name.  This burger is topped with wonderfully sautéed onions, mushrooms, cheddar cheese and REAL bacon strips and a layer of good southern BBQ sauce. Holy crap! Did I mention how good that was?! When you take that first bite you just know it's perfectly crafted. No condiments needed, promise!
This time around I ordered a Blue Cheese burger. My mouth is watering just thinking about it. You can really mess up a Blue Cheese burger if you are not careful, melting big hunks of cheese is not ideal. This was perfectly executed. The onions once again were also perfectly cooked. My big pet peeve anywhere is when you get onions that are ""sautéed"" and they really aren't. You know what I am talking about. Half cooked, half raw or big chunks of not so carefully sliced pieces that easily fall off your sandwich (of any kind) these are NOT that. These are the kind of onions that seem like they were slow cooked and carefully sliced and simmered. Match them up with perfectly melted blue cheese which seemed to seep into the nooks and crannies of this wonderfully crafted burger and you have what I like to call a MAN meal. (Sorry I know its sexiest but you'll get over it) This place for me makes the kind of burger that will make you pound your chest and make guttural and inaudible sounds while you eat it. It's THAT good.

Now a few words about the level of service you'll get. After more than an hour and a half had gone by since I ordered, we had to pick up the phone to find out where our food was. The delivery folks said they had picked up the order and were on their way to my house. Sensing something was not spot on, we called Burt's. The food was still there and had been made for us over an hour ago. No driver in sight. The nice lady at Burt's said they would remake the entire order for us AND they would take care of calling the delivery folks to find out what was up. This level of service was really impressive since it wasn't them we were actually dealing with. If that is any indication of the service overall, this place is probably amazing to dine at as well as order for delivery. 

Now a small negative, my wife had ordered the California chicken sandwich the first time and it turned her off so much she said she would never order ""that again"" it was really quite dry and not very tasty. 

Overall this place with top notch service to burgers you will tell your friends about has my vote. One of these days I might have to venture out and actually eat there. If I do, I'll write up another review to let you know how that was as well. In the meantime, do yourself a favor, get a burger from Burt's, you deserve it!";29/12/2013 01:12
Rg6DqCdb8_qOaRsDZtGExg;TfwK1Vzcp4jFq3hCQW6JHw;ECOUuwE5H1HHE8xBfNAjFg;5;0;0;0;Yes to finding a microbrewery in the French Quarter. Excellent place to get your day drunk on! Get the 5 beer sampler and the baked oyster appetizer! The service was great and apparently they have live jazz at night! Great pick!;19/11/2015 02:31
vCCbZu-IqR41HnMmfYif2A;lRGgHAGY0CL96kW_Dm5J0A;Dh65GRW4FmOEjDv_UuPP4A;3;0;0;0;3.5 actually. My burger was a 4 and very good. Her breakfast was a 3. So we met in the middle. Server was a little off but id go back. The ruben soup was the star. If you go id stick to the sanwhiches and burgers.;18/01/2015 21:30
3NRGU-GWq4y28i4F1tqcPw;G4A-9pnXhgTRQym_aw8sFA;qKJuDCyEkX2oORQG9egblA;5;1;0;0;I was so lucky to find this great team of people to work with in selling and buying a house in a really tough market right now! Eric and Mike and the entire team all worked diligently to get me into a beautiful home and sell my prior home for a great price. They are really the best I've seen in realty and guided me through any issues that arose. You will not be disappointed!;25/03/2018 15:49
LZAcvemOH5QKzO0_roX8nQ;ifUNiLJXX1e2dmV2Fu21fw;Nm-4YHhit9Z0x8yMo5oS1w;2;0;0;0;This place is tired. Tired menu, tired drink list. Steak was ok. Baguette excellent! Did you know there was a place in town where you they didn't offer microbrews on draft? Yep it's true. Granted we were seated (with our advance reservation) right next to the hostess desk which was somewhat inconvenient, but the atmosphere was just dark and boring, and oddly busy! The waitress was chatty and nervous and forgetful. With all the excellent, locally owned and exciting restaurants out there, I would definitely choose almost anything else before this one.;13/05/2017 22:55
h_WvB_w2GQef661npSYcKA;P5BVWRF4C5OCp8crIP6I1Q;8kUh6TROemLfbVR_ewVVLg;4;2;2;2;"Nam Phuong has barely ever let me down. 
its food and service are always consistent.

I suggest:

Vietnamese spring rolls.
Ca Kho Tho (Fish in Clay Pot)
Bo Luc Lac (Beef with Watercress)
Sweet and Sour Soup
Soda Chanh

Those are my usuals.

If i ever have a hard time thinking of a place to eat on Washington avenue i can always rely on Nam Phuong!";23/04/2011 22:19
6WE-J42IQPLQIq8zZ1petA;Gz-sl6xF4g9mluSyBWqN4w;KC8_Rx4Orlsz8LIonCYXsA;4;0;0;0;We came to brew co. lounge to watch the nfl playoff games. Place was packed. Great crowd and friendly staff. They moved the pool tables accommodate more patrons. Great place to hang out and grab a brew with your favorites.;19/01/2015 02:54
eS7i1YACPLNsvNaqWUrnCg;-btWtgI1Hf9bz-9XtclFjA;ecnmNl4PDBWWH86YRAu_rg;5;0;0;0;Best sandwiches in Bucks, hands down, and don't skip the desserts they are awesome as well.;04/07/2015 11:50
AmUZnQm99bK0khPTDM7xSg;2PWQQ5qUQjHhpjDzGHqaPw;IbX6S1_Of-LnjYNS2qHxIg;5;0;0;0;Lonnie was a great tour guide.   So informational and told us all the great spots to go to.    This tour was so worth it and especially since it doesn't cost much.;20/04/2017 00:10
6kTy01Oy7q0v864vj-nUZw;fen9BWC39ul9SJZfQ-onpg;U0xnFDNnxapnjUU7BJoibw;2;5;0;2;It pains me to rate this place two stars because their sushi is so photogenic. I love photographing their creations. This location is convenient for me, and the staff is chill. What they're lacking is TLC. The quality doesn't justify the pricing. Aroi descends from Thai Thani at channelside. They're using the same thai menu but my favorite dishes seem to have lost their mojo. The once succulent chicken satay is dry and rubbery. Tom Ka with shrimp doesn't taste fresh at all, plus I found bits of chicken in it. As for the pho, the broth and meat are flavorful enough but I've received wilting basil and browning sprouts. The sushi tastes better cooked. I haven't trusted their raw fish since my tummy turned a few times. Come to find out, they have 36 health code violations -including failed parasite deconstruction. I really want this place to turn around and succeed.;10/01/2018 00:20
fqLDUP-XmlRt530WCH1oTg;1FlPGsq49ocuKTyWiRZ2Fw;q1VOESxR99qJvpubnNxyJQ;4;0;0;0;"I had a good visit.  Great spring day and the front was competely opened.  Stopped by for an afternoon snack.  Sat at the bar and ordered a Stella and the Salmon Terrines.  Pleasant staff and cool atmosphere.  The presentation was excellent served over a cucumber salad.  Terrines had a nice tecture and the salmon was fresh.

Would definately stop by on my next visit to Philly.";29/05/2012 14:54
WUVE5oBH0t-RRKCt7Lye8g;52EaAR6H8bH08biS7rrDFA;luv3Y2AjoOhxYRY_u5tRJA;5;0;0;0;I love this place! The lunch buffet is always excellent and has a great selection. On the weekends it includes the best french toast in Manayunk! I also love their salads there. They have delicious dressings are great sizes. Delicious food and fun atmosphere!;12/02/2016 21:38
GZ_M-EzP9EpB7jNgmijVFw;e3L8WXi1t481HuEk6yo8YA;D00oq_GL2RzcSiHh2QLP3A;3;0;0;0;"The location leaves something to be desired but the staff is generally nice. I go here pretty often, and I play poker 90% of the time. The room isn't as big as Parx, but it has some other advantages. More tournaments bring casual players in to the room. Having a covered garage makes it better in bad weather.

Upstairs, the food offerings leave something to be desired. Table game dealers are about average. You're going to get the most comps by playing slots. All comps and tier points are transferable to other Caesar's properties.";01/04/2015 15:37
7amBoaRwZX9wBveeWJkcKA;B53aUagayK3FvmgIu9XGLg;VaMpfrdGKivEdtfxUTcErg;4;2;0;1;Thursday evening - 6PM, We were met in a very dramatic way by the hostess and the gentleman at the reservation/station desk - we live right down the street, so being called ma'am' and sir all night, kinda seemed over the top to me.  No biggie though.  They took our coats to hang them up for us, nice, William was our waiter and was very well versed in the specials and answering questions when asked.  We shared Ahi Tuna platter for an appetizer, OMG it was insanely delicious- beautiful presentation, fresh and the layers of flavor on the plate was amazing.  The only item we got I didn't care for was the house salad, it was pulverized chopped.  Sorry, I like to taste my cucumbers and tomatoes and lettuce when I eat a salad.  I ordered the Parmesan encrusted talapia with asparagus & lump crab, yes, as delicious as it sounds - the baked potato w/sour cream was light & fluffy good.  John ordered their signature crab cake and filet Mignon medium rare, he also had a baked potato.  Yes, excellent.  You would think that was enough, nope!  We were pigs!  We ordered the Apple Pie ala'mode w/tea. OMG - we shared it - it looked like 1/2 a pie, light fresh crust,  topped with fresh whip creme - real whip creme - drizzled with caramel - with 4 HUGE scoops of french vanilla ice cream - YIKES!  We ate everything but the ice cream, tasted it though - very creamy.  William checked on us in our piggy glory several times.  This excellent experience was no surprise, whenever we treat ourselves to this place, it is always 4 stars!  Nice to have right around the corner.;08/01/2010 04:50
fPDXYAS7wAvLBTUDicTf4w;-0LGLx8LP5dq3zcGO4Bebw;854d-ziK_hQFmbNdvF3ZsA;4;1;0;0;Mixed feelings. Sandwiches were good, cubano, steak, turkey pesto. Onion rings were EXCELLENT. Chicken Caesar was ok. Charged extra for more dressing. Original salad had very little to begin with. No free coffee refills. Place got VERY hot as more customers came in. Floor in back very slanted and tables wobbled a lot.;03/07/2016 17:51
lQMgCFn2_vbbomJ1iYf-Uw;gWKwf78Vg-Ytq7aXcpCbZA;nmvWVraVPsbLUFdluWoqgA;2;4;0;0;Nice tables and plenty of room. Customer service and customers not so much. Bartender try's to rip people off at bar by saying we have shot specials. Also says music only cost a few bucks in machine and then place gets completely quite because the machine cost so much. Very smokey and attracts strange customers that are very questionable.;05/02/2014 20:27
RG7CLHqvrnel9LBMeKjvbg;blxot4VryFDRFZDvXyMdDw;NZyfANtZjXHP81PwWYFnYg;3;0;0;0;5 stars for sushi guy there.  5 stars for Starbucks.  4 stars for employees.  1 star for management decision to not open additional registers when it gets super crowded and making people wait a long time to checkout.  Raleys, save art, trader joes all open additional registers to speed up checkout.  That is the only reason they are getting 3 stars.;30/08/2015 17:24
TZYxn-TUKOyb9nFDwp3IIA;DkwQDQZdYStx-M8keeQkpw;HYNJFIp1x-8GjkxGcVetZg;2;0;0;0;Not bad. Get a Burger or wings. Don't deviate or ask for something different. They never get it right. The menu is very nice however after having many items the finished product is really not that good. Beer selection very good. Eat before you go there or just plan on burger or wings. Period.;14/01/2017 23:09
oOoJxLqe_qpiyiA2DpoygQ;wEyzXAdnofIJDfWm5_eX3g;8OMerSx6en6MgHYg3E89ZA;4;1;0;0;I absolutely loved the mushroom risotto! It was a decent portion size and I loved every bite. My husband got the chicken Parmesan and it came with a piece of chicken and mashed potatoes. He was hoping for some kind of vegetable, but he said it was par tasting. We got the food to go, but the restaurant is one of the classiest I have been inside. Slightly overpriced and I wish it came with more sides, so that is why I put 4 stars.;26/06/2018 17:51
0utS9iFArZhtldts7zyXCA;VZoNKa5begPGaHlMqiqfgg;sJC_tiKLZjGJY46OJFHzjg;5;1;0;1;"My mom has been vegan for a few years now and whenever we get the chance we like to try out the vegan restaurants that Indy has to offer. 

What's important here is that I am not vegan, and I'm not going to lie, when she said it was raw vegan (which is not completely true) I was not thrilled that was where we were headed for lunch. 

I'm not going to go into details of decor but it's a small but really cute place. They had a great little menu with some non-raw items but I decided to get the buddah bowl salad. Wow this was seriously good! It comes with spicy/sweet kale, avocado, beets, what I thought to be sauerkraut, carrots and falafel with a seriously yummy dressing. 

I'm not kidding this is only of the best salads I've ever had! And it was huge!! Great combination of flavors- Props to the creator! And the best part is I ate nearly the entire thing and felt great afterwards! No bloat, no overly full/gross feeling! Eating whole foods is really amazing.";25/08/2016 12:46
TAhDTW-Jj-Em6YBVNCoZpg;T-_DIdzmK1El2pEFMXWkQg;h6Ng0F_Y4BHj7EfZlm3Jcg;2;0;0;0;I really want to like this place but the hours they are open are terrible, especially on the weekend.  We've been there once for coffee and ice cream for the kiddos.  Everything was fine, good but not spectacular.  We've returned 2-3 times since however they were closed because of the odd hours.  How can a coffee shop not open until 8:30am most days, 9am on Sat, and no morning hours on Sunday and make it?  I'd love to support a local coffee shop and entrepreneur but you need to be open for us to do so.;08/09/2017 23:33
jZSIUhBd9VaVejB6AauI-Q;_29I4TdaV3h9VTK-kP0LHQ;8zKNW6Ehdg11EZFvY9dc-A;3;0;0;0;"Pretty decor inside, lots of decorations for an off the road resturant.
I had spring rolls and steak pho and tea.
Spring rolls were okay.
Tea was not loose tea it was a tea bag in a tea pot, but the cups were cute.
Steak pho only came in one size which maybe a small in some resturants. A few pieces of steak and the broth was very peppery tasting.
I would try this place again but not for the pho.";19/05/2018 03:19
IPez0BBP7bbB_x0CncQERQ;GLtFtbt3gNBDHS4tPVyNug;sTPueJEwcRDj7ZJmG7okYA;5;0;0;0;Fast service. Great sandwiches. They have been around forever and most folks will tell you this is the best in town.;17/01/2016 07:04
PEIvJnX7StQVe4KY2-890Q;r-Q3Lzxv2RNScTuFAO6uNw;XEsS_1FRtikXa2WPs3gzkQ;2;0;2;0;Too expensive for mediocre Indian food and the service is poor.  A one time visit is all this place needs to not go back again.  Tgere are so many better Indian restaurants in this area to be stuck coming here.;04/08/2016 01:31
QETbfv1uxlwOY1YYSk10DA;UZzm0uxIIeTPyX0odnGHoQ;THtI5od_0fvbFYgBOacBTw;1;0;0;0;Service is great- quality of food is horrible! We ordered some chicken wings which were $4.50- got 3 tiny drumsticks and 3 sad wingettes. Definitely not worth the cost! We also ordered 2 shrimp rolls- they were extremely hard on the outside and the insides were full of grease, I understand they were fried but they were oozing the grease they were fried in. The shrimp fried rice was tasteless. Over all spent $20 and wish I hadn't. Will not be ordering or taking out anything from this place. Such a shame because the staff was so pleasant.;02/12/2017 21:41
IEX1iKJ28m16FVCgGL6Iog;0Oa_BwAgwYmjwQwpwNNNDg;fdG0BNPv24psbe0_KtlwLQ;5;0;0;0;Bumping up to 5 stars. The smoking ban that went into effect a few years ago bumped it up. Still my favorite bar in STL. We come here at least once on every visit.;25/09/2018 13:08
Cg3X7Qz9zTkhUYDzu6nz7w;DxqYSVDau0b5r0j9sdqsMg;Sq1tz9b75DaLRaLDCWQpTQ;4;1;1;0;Have lived here for roughly 6 months and have had a positive experience so far. Staff are friendly and attentive to questions and concerns I have had. Grounds are clean and organized, buildings are freshly painted and well maintained. Apartment I moved into was in very nice shape when I moved in. Plan on renewing my lease when the time comes.;24/02/2018 18:18
x3Nk4PlQRQP7XT6Wwra2KQ;m5fuj4O-mJ7f_kJMFIcROQ;vDU_pwTCyHBPs-JoklOMWQ;5;3;1;0;"Yay Melting Pot!! 
Finally we were able to experience this really unique restaurant!  We were a table of four celebrating my son's 14th birthday.  Our server (Vanessa) was so helpful since we were first timers.  She walked us through the entire evening with great suggestions.  I ordered a bottle of wine that came out in a decanter I have never seen before.  Looks like I will get a decanter for Christmas as they do sell them!!
All the course were great!  With enough time between each to open presents and socialize!  We will be back!  Thank-you!";27/06/2012 04:21
HN24s7CsGjjrgqPSTLEz9g;GY4nSp6r2cOp0f1-cP4hxg;iRPI2yqxJLRn3LCL2uQwgA;5;0;0;0;"Fist time coming and fell in love! As a lover of anything tropical I ordered Private Island Smoothie Bowl. I am not usually a fan of greens in my smoothies or drinks so I was skeptical Florida the kale, Spinach and chars on top of the movie but honestly all the flavors worked. The fresh coconut flakes were great and with the seeds and granola added the right amount of crunch. I topped it off with strawberries which I found to be a great combination. You can see they use fresh fruit and a lot of it. Although the portion seemed small for $11 at first I was surprised with just how much was packed in the bowl and it served as a great and filling lunch for me. So awesome will definitely be back!



If you're a first time visitor remember to check in on yelp for a discount!";19/06/2018 19:35
ENMmlsM1hc49DU4tOmVuSg;4RR88XZHdwszLnsxxRBLXg;qee3h7VtquJuvSLJ5RE-HQ;1;0;0;0;This pharmacy is horrible. I have one prescription filled here, well I used to have it filled here. One of my dogs has severe seizure issues and is on 3 medications to control them. Two of the medications I get directly from the vet, one I have to get from a human pharmacy- diazepam. This particular location is so inconsistent on how they fill it, is unbelievable. I can't request a refill online, through the app or the automated phone service. I actually have to call and speak to a person. I understand that this is a controlled substance and an ID needs to be shown to pick it up. Sometimes they ask to see my ID, sometimes they don't. Sometimes I can give the ID number over the phone and they'll fill it and ask to see it when I pick up. Sometimes they don't ask for the ID at any point. Today I tried calling in a refill as my dog had a pretty epic seizure this morning and I was running low on the diazepam (the one medication that actually stops active seizures). I waited on hold for over 10 mins to speak to someone. I was then told that they couldn't refill over the phone as they needed to see my ID. I asked if they could fill it and I'd show my ID when I pick it up- nope, not this time. Doesn't matter that they've done it in the past, I now have to go in, request the refill, show my ID and wait. I just wish they were consistent. It's way too much of a hassle to work with them anymore. I'll give their competitor, CVS a try. I'm done with this place.;14/08/2018 15:49
EJD4SMyQ3vW414wm4aAlPQ;hxDma9MF5LhG2JnCbw2zWw;vuzilOmzlFbrSTiwZfOSOA;3;1;0;0;"I've tried only three things here and two of them weren't good, but one was very yummy. 

The homemade brownies with chocolate icing were way too saccharine and nondescript for me, and the jasmine iced tea was way too bitter. I was so excited to find a place in St. Louis that has a lower caffeine version. I'm a big green tea drinker, so if it's not going to be caffeine free (and it never is, unless you get the passion iced tea at Starbuck's or Kaldi's), then I'd love for it to be green tea. But here, no matter how many different times I've ordered it, it tastes as if it's been steeped 18 hours. It's not light and fragrant, but heavy and acrid.

But my friend's turkey sandwich was very good. The atmosphere is quite nice too. We always sit in the back by the coffee beans (from Kaldi's) on the black leather lounge chairs they've got. It's a fun, clean environment in a rehabbed part of Sarah and Laclede in the CWE.";03/05/2008 21:46
qaqziavY8K0BHXIdo4pZrQ;g1OebMiPd7Fvpy-mDk2e6g;hyL3nd3QQE0gqDlDgkKK-w;5;0;0;0;Had an amazing facial with Evelyn yesterday! She always takes a look at my skin and let's me know what she thinks I would need. I always trust her advice. She is very experienced and professional. She also does my eyebrow wax and tint. I am very picky about eyebrows but she always makes sure that they are perfect! The prices are outstanding! I wouldn't dream of going anywhere else! If you need an amazing service, ask for Evelyn!;04/12/2016 17:32
7IqP6cNZ3Gv94TyO-q7WSg;gRGalHVu6BcaUDIAGVW_xQ;vB6RTjuDxOlfh6xWegVt0w;4;1;0;0;"Went to Joanie's last night; I hadn't been there in years but nothing seems to have changed.  We sat downstairs (I was with a smoker friend) and it was definitely smoky and kind of loud with the obvious regulars at the bar.  I was hating the '80s music overhead, but I know that's being picky.  

It's really unfortunate that the non-smoking section is upstairs.  We witnessed someone with a walking disability having to be helped slowly down the stairs by two friends, which seemed ridiculous.  

On to the pie.  We opted for the double crust, for a change of pace.  It did come out looking like a big pie with the crust on top.  The Joanie's veggie was literally crammed with fresh vegs (bonus ponts for summer squash and spinach) which spilled out when you took a slice, and not overloaded with cheese, so it was manageable without being messy.  The bottom crust also held up without getting soggy.  A great pie, to be sure!  They also have a limited but decent beer selection, not relying on just A-B products.";14/05/2010 17:03
MNQPfHYaSZyDrn90iBWMww;uNAuXB6eEuSzZEF7gaIzBQ;Pv0UQ6EIQokMLkrn-GDDDA;4;0;0;0;"Great price! The hotdogs are basic hotdogs. So I think the thing to do is there burger! The fun is homemade little bit of salt on it quite excellent.

The reason I'm not getting five stars simply the fact that they get busy and very slow. They do not do well with big families, when we ordered with our party of eight it took us about 45 minutes to get our meal at about 1130 on a Saturday.";15/03/2018 19:55
HBNYEUttpuDJ69SuBz6uQQ;pMNrfdkIaAGghEPKSGMPPw;hFMud7XDefdWM1d-p1B2dQ;5;0;0;0;Food, service and atmosphere were great.  Desserts were incredible.  Definitely will go back.;16/02/2015 15:09
hhLtSahaHUMYfysgG2857A;_BcWyKQL16ndpBdggh2kNA;jPW75jd0Yg8s6_59Ag1IUw;4;2;3;3;"Too costly but a nice facility with great classes (like Zumba, Water Aerobics and Karate). Excellent pools and swimming instruction.

9 year old found the summer camp way too boring so we don't go any more.";11/10/2014 18:52
IBs74paaqleTULLtPF763g;SFmxEXBcARDJN8QKkX90mQ;TgOoKnjMyygk0RcS148-UA;1;7;0;0;"We had an appointment for an oil change at 1:00. So we dropped the car off and came back at 5 to find out it hadn't been done yet so we decided we would bring the car back and get it done another day, did not even get off the lot when the belt snapped. We left the car with them to fix it. Came back the next day to retrieve the car and the dashboard was smashed in oil all over the engine and head lights. No manager on duty, the lady at the counter says there is nothing she can do and I would have to get In Touch with the manager. I get his card and I ask the lady if I call will he answer she says yes so I give it a ring and it's the stores number!!!!!!! 
We get in the car and leave and the car starts smoking. We think nothing of it it's probably just the oil all over the engine.
WRONG!!!
Car starts to over heat. pop the hood and none of the hoses are connected. So I start thinking why are these not connected these aren't even in the path of the belt. 
THEY DISCONNECTED HOSES SO WE WOULD COME BACK TO FIND OUT WHATS WRONG WITH CAR SO WE COULD PAY THEM TO FIX IT!
All in all they 
1. Smashed our dashboard in
2. Oil all over headlights and engine 
3. Disconnected hoses for no reason
4. Did not reattach said hoses for there scams

This place is a JOKE and will SCAM you.";05/03/2015 04:21
040pCfZ-hWrZKxryWWxq3Q;P3erobq_HEm7LyoralwpMw;EsrLwzu66nah5pnSGwsMyA;4;4;1;3;"I don't generally get too excited about the Doylestown food scene, but Honey is one exception.  Subtly enticing from the outside, the honey inspired atmosphere could easily hang with the center city crowd inside.  Lots of privacy for such a tiny restaurant, many of the tables are booths.

Drink list is large enough, though I didn't feel inspired to order anything.

Here the tapas, as we ordered it, is essentially a deconstructed tasting menu, and the price is in line with that.  It's nice in that you have more control, but it comes at the cost of pacing and size.  I always find it a little intimidating to figure out the right amount to order, and we overshot it a little bit this time.

Bowl of spiced popcorn was a nice starter from the kitchen.

Following was the Chinese 5 spice sweet potato fries, which comes with Red Miso Maple and Sweet Chile Sauces.  Fairly standard fries, but the Miso sauce is excellent.

Hot on its tail was the ""Fire & Ice"", which is chilled king crab with oranges, daikon, white miso-chile mayonnaise, and spicy carrot sorbet.  A little heavy with the mayo, but the flavor was good.  Carrot sorbet works really well.

At this point all of the previously mentioned items were on our table in some partially eaten state.  It makes you feel kind of rushed and cluttered when it's only two people.  Just relax and let us savor it.

After clearing out our backlog, the lamb, cremini mushroom, and escargot skewers wrapped in bacon appeared.  It comes with a roasted garlic aioli dipping sauce that is quite good.  Nothing overly complicated, it's hard to go wrong grilling lamb.

Pan seared arctic char with shredded brussels sprouts, smoked pork belly, and
truffled artichoke emulsion was pretty good.  Pork belly interior was very soft with good flavor to match with the crispy char.  Not bad, but the best was for last.

Beef tenderloin with butternut squash and barley risotto, veal sausage, and barley wine reduction.  Wonderful.  Rich and layered flavor, it has an almost smokey undertone.  One of the better risottos I've had, with the veal sausage in there more to add flavor than to be a primary ingredient.   Tenderloin is perfectly cooked, a five star dish for sure. 

Intermezzo of pineapple sorbet and candied ginger.  Good, but the ginger is so strong and sticky that I started eating around it.

Desserts were pretty exceptional.  Lemon cheese cake with minted pineapple relish, toasted pine nuts, and spiced cranberry coulis.  Butternut squash cake with maple syrup, white miso caramel, toasted sesame, and persimmon ice cream.  Great ending to an excellent meal.

A few of the sauces were a little heavy, but the creativity and flavors make Honey a must try.  One of the best restaurants north of the city.";03/01/2012 15:32
ZYAJYM1oGV8wnwyHvIm3HA;XbQBvuDIiEFrEUOa2FKdWQ;sTPueJEwcRDj7ZJmG7okYA;5;0;0;0;Best cheesesteak I've had in Philly (Geno's and Pat's don't compare at all). Service is good and quick. Upstairs seating and downstairs railings if you don't mind standing and eating. Must go with cheese whiz and provolone combo with some onions.;06/06/2017 19:42
Sg9eIwNPFUU1fZmRcG8rIg;81FJ7_omyprOruEdAi1AeQ;ks27e34nCkivLx6nlR32ww;5;0;0;0;I've been buying my stationary at the DL for over 10 years now. They can glitter anything and everything. Anytime I need a housewarming or thank you gift I head here to have them put together a thoughtfully curated basket of goodies. They go 110% of the way! Couldn't love the team behind the Dotted Line more!!!;26/06/2018 21:12
ZUuIWGa6_zg6XSY8gDMqLA;8C0K0ekBJ97FK7-nIUvLwg;7yq7vzRlyb7Kv_Z5op6dxw;4;0;0;0;Ate here for a birthday date with my boyfriend. Steaks were perfect as well as the appetizer and side dishes. Food was priced well, service was great. Only thing I was disappointed in was I had told them when making the reservation it was my boyfriends birthday. I wanted to make it special for him and we saw several other tables receiving cake. I didn't want to ask the server in front of my boyfriend and ruin the surprise but apparently she either didn't get the memo or forgot. I was bummed.;03/12/2017 03:34
ylRAT8TRxCOGPmea74SnPw;dpEjLGwTQSOuRN-cEDYQDQ;85e8Uyn8tIyEZCqBP80rqA;5;1;0;1;"What an amazing place...

Got here a little bit before our reservation and we were seated almost immediately. The server was super nice and very attentive. 

The food was outstanding. You have to pay 5$ for chips and salsa, but well worth it. 

The wife got the shrimp tacos which being from California and having some killer tacos in the past, there were better than most if not all.

The brisket chilaquiles...holy cow (get it). They were down right the best ones I have ever had and one of the most flavorful and tasted Mexican dishes ever.  If you craving something really good and hearty, go here! 

Small so make a reservation.";04/01/2015 13:54
XSoOW4XlQITDNYl846dT8Q;_eYWWGFcWlOS71ZeNePwiA;tYyPdrujUwZCtFCM-78iHg;1;1;0;0;Just had lunch at this location today. Food is always good & the veggies are fresh. Cleanliness is obviously not a priority, here, however. Bathrooms are filthy & toilet seat is lose and unsafe. Trash in the restaurant was overflowing & tables dirty. Perhaps the most disturbing to me was that I noticed neither of the 2 main staff members who were preparing the food were wearing gloves. I witnessed one of them reach into a bin of uncooked meat with his bare hands & throw the meat into a pan on the stove. We won't be going back any time soon.;18/03/2015 21:40
rn1EYbg0LZDeg8XiHWoYJA;QJ9Q_wu2F4olrNrN8M-s8w;0yRYIODkl8da3ZDdOmMAZA;5;0;0;0;Great new-ish place (opened in January 2018).  Traditional French cuisine with a very nice take on some New Orleans standards. The watermelon sangria was well balanced and refreshing. Our appetizers were BBQ shrimp and sweet and sour crawfish beignets. Both were fantastic and gone quickly. Mains were soft shell crab with crawfish and a corn mix that blended very nicely, short ribs and grits so tender no knife needed, redfish special with a crabmeat and a great sauce and a delicious filet to round out the meal. Smiley was our server - try to get her section. Asked a few questions to understand what we would probably like and made the best recommendations.;05/08/2018 03:26
pZY4pRQdraJbBAuNPSnF5w;c5hMQkMqFG7dFxfSHnYx_w;MOM0zyq3GMOy6W4xD2Rk5Q;4;2;0;1;Personally, I think this place is very relaxing and fun. I love lounging by the pool and having the drinks delivered pool side. The food is very typical of a beach side bar. Everything is deep fried and inexpensive. Each night, they have Sunset Shots which is a nice bonus.;22/06/2016 22:39
yFgoEkeZMqlwjcg8f86-GQ;XjmpAiHD1fGuMJtrLQeqqQ;dbuLvPSU8jMxd-DWnZO1gA;4;1;1;1;Very welcoming atmosphere. Nice employee's. I would give the pizza a 7 -10 depending on what you get. I would recommend the honey mustard pizza. Its amazing!! The only thing I do not like about Vinny's is how its located right on the corner of that tiny intersection. Makes it a little difficult to pull in. Overall its a very nice little pizzeria.;10/09/2014 15:06
xDMcOPpKJTYm4joWyrBZrw;tO34RX6PvGfbCh3OqgUjKg;lvOkJ6zZsFdOXF11sXr6Cg;3;1;0;0;Don't love it. Don't hate it. The doctors are competent enough that we will not switch as my son has been here since he was a newborn. The office staff could use some training on how to interact with patients and parents. We usually wait ~1 hr for our appointment.;29/12/2017 19:06
LeZZJAPVd6Q4-ComS6S54A;9zSwA8a-LHxfQe9bHNk3PA;7ImDezNCQA_OJlGmsfY0rQ;5;0;0;0;Awesome place! I get a lot of massages but this place is great. Holly was amazing. She used the right pressure and was very attentive. I would highly recommend this place to anyone. They are affordable too which is rare for a high quality spa.;25/09/2014 22:07
pmS5msH1ygbBfzqbdtFH3Q;ZOH4pffznRoXGMQfjY3fFQ;h9m5Kt1tzTI6kJikDhxn6g;4;1;0;0;Been here numerous times for lunch at the teppanyaki table and for table service.  Always a good standard.;07/06/2017 00:49
